id|name|category|image|model_number|brand|color_family|link|newprice|oldprice
ST574EL00BSD|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Hexarab|Mobile Cases & Covers|https://f.wadicdn.com/product/99/263/1-product.jpg|I6-S-49|Stylizedd|prints|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-hexarab-36299.html|69|69
ST574EL00TLR|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Daisy Lines|Mobile Cases & Covers|https://f.wadicdn.com/product/99/284/1-product.jpg|S5-S-131M|Stylizedd|beige|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-daisy-lines-48299.html|69|69
BE003EL05BTU|Beyzacases Slide Case for IPhone 6 (Sand Beige)|Mobile Cases & Covers|https://f.wadicdn.com/product/49/417/1-product.jpg|BZ05397|Beyzacases|beige|https://en-ae.wadi.com/beyzacases-slide-case-for-iphone-6-sand-beige-71494.html|99|99
ST574EL01BGO|Stylizedd Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish|Mobile Cases & Covers|https://f.wadicdn.com/product/89/953/1-product.jpg|I6-T-219|Stylizedd|red|https://en-ae.wadi.com/apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-35998.html|89|89
ST574EL00THV|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Gloss Finish - Girl Red - Angry Birds|Mobile Cases & Covers|https://f.wadicdn.com/product/99/184/1-product.jpg|S5-S-38|Stylizedd|red|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-gloss-finish-girl-red-angry-birds-48199.html|69|69
BE003EL05BMC|Beyzacases Shaggy Case for iPhone 6s (Dark Brown)|Mobile Cases & Covers|https://f.wadicdn.com/product/49/217/1-product.jpg|BZ07407|Beyzacases|browns|https://en-ae.wadi.com/beyzacases-shaggy-case-for-iphone-6s-dark-brown-71294.html|138|138
ST574EL02BGN|Stylizedd Apple iPhone 6 Premium  Tough case cover Gloss Finish - Lady Liberty (Grey)  I6-T-218|Mobile Cases & Covers|https://f.wadicdn.com/product/79/953/1-product.jpg|I6-T-218|Stylizedd|grey|https://en-ae.wadi.com/apple-iphone-6-premium-tough-case-cover-gloss-finish-lady-liberty-grey-i6-t-218-35997.html|89|89
ST574EL00TPN|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Street Fighter - Ryu|Mobile Cases & Covers|https://f.wadicdn.com/product/99/384/1-product.jpg|S5-S-223M|Stylizedd|black|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-street-fighter-ryu-48399.html|69|69
ST574EL02BGN|Stylizedd Apple iPhone 6 Premium  Tough case cover Gloss Finish - Lady Liberty (Grey)  I6-T-218|Mobile Cases & Covers|https://f.wadicdn.com/product/79/953/1-product.jpg|I6-T-218|Stylizedd|grey|https://en-ae.wadi.com/apple-iphone-6-premium-tough-case-cover-gloss-finish-lady-liberty-grey-i6-t-218-35997.html|89|89
BE003EL26BLH|Beyzacases Iris Case For iPhone 6S (Black)|Mobile Cases & Covers|https://f.wadicdn.com/product/37/217/1-product.jpg|BZ07261|Beyzacases|black|https://en-ae.wadi.com/beyzacases-iris-case-for-iphone-6s-black-71273.html|138|138
ST574EL00TXF|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - Poly Eagle|Mobile Cases & Covers|https://f.wadicdn.com/product/99/584/1-product.jpg|S6-S-118|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-poly-eagle-48599.html|69|69
ST574EL00UEX|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Gloss Finish - WTF.|Mobile Cases & Covers|https://f.wadicdn.com/product/99/784/1-product.jpg|S6-S-302|Stylizedd|green|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-gloss-finish-wtf-48799.html|69|69
ST574EL01BKK|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Set yourself free  I6-T-319|Mobile Cases & Covers|https://f.wadicdn.com/product/89/063/1-product.jpg|I6-T-319|Stylizedd|neutrals|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-set-yourself-free-i6-t-319-36098.html|89|121
ST574EL02BCR|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Poly Eagle  I6-T-118|Mobile Cases & Covers|https://f.wadicdn.com/product/79/853/1-product.jpg|I6-T-118|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-poly-eagle-i6-t-118-35897.html|89|89
BE003EL09BTQ|Beyzacases Maly Case for IPhone 6 (Duncan Brown)|Mobile Cases & Covers|https://f.wadicdn.com/product/09/417/1-product.jpg|BZ05076|Beyzacases|browns|https://en-ae.wadi.com/beyzacases-maly-case-for-iphone-6-duncan-brown-71490.html|110|110
ST574EL02AYV|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Hallucinating Trios  I6-T-18|Mobile Cases & Covers|https://f.wadicdn.com/product/79/753/1-product.jpg|I6-T-18|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-hallucinating-trios-i6-t-18-35797.html|89|89
ST574EL02BKJ|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Albanian Eagle  I6-T-318|Mobile Cases & Covers|https://f.wadicdn.com/product/79/063/1-product.jpg|I6-T-318|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-albanian-eagle-i6-t-318-36097.html|89|89
ST574EL00TTJ|Stylizedd Samsung Galaxy S5 Premium Slim Snap case cover Matte Finish - Boo|Mobile Cases & Covers|https://f.wadicdn.com/product/99/484/1-product.jpg|S5-S-314M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s5-premium-slim-snap-case-cover-matte-finish-boo-48499.html|69|69
ST574EL00UQL|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Green Arch|Mobile Cases & Covers|https://f.wadicdn.com/product/99/094/1-product.jpg|S6-S-291M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-green-arch-49099.html|69|69
ST574EL03AUY|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Lady Liberty - Grey|Mobile Cases & Covers|https://f.wadicdn.com/product/69/653/1-product.jpg|I6-S-218|Stylizedd|grey|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-lady-liberty-grey-35696.html|69|69
ST574EL03BGM|Stylizedd Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Lady Liberty (Blue)  I6-T-217|Mobile Cases & Covers|https://f.wadicdn.com/product/69/953/1-product.jpg|I6-T-217|Stylizedd|blue|https://en-ae.wadi.com/apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-lady-liberty-blue-i6-t-217-35996.html|89|89
ST574EL00UYD|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Mortal Kombat|Mobile Cases & Covers|https://f.wadicdn.com/product/99/294/1-product.jpg|S6E-S-189|Stylizedd|yellow|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-mortal-kombat-49299.html|69|69
ST574EL00UMP|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Floral Blast|Mobile Cases & Covers|https://f.wadicdn.com/product/99/984/1-product.jpg|S6-S-20M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-floral-blast-48999.html|69|69
ST574EL03BCQ|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Dubai - The Burj  I6-T-117|Mobile Cases & Covers|https://f.wadicdn.com/product/69/853/1-product.jpg|I6-T-117|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-dubai-the-burj-i6-t-117-35896.html|89|89
ST574EL00UUH|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Queen of Spades|Mobile Cases & Covers|https://f.wadicdn.com/product/99/194/1-product.jpg|S6-S-94M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-queen-of-spades-49199.html|69|69
ST574EL03AYU|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Crazy Skulls  I6-T-17|Mobile Cases & Covers|https://f.wadicdn.com/product/69/753/1-product.jpg|I6-T-17|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-crazy-skulls-i6-t-17-35796.html|89|89
ST574EL03BKI|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Reach  I6-T-317|Mobile Cases & Covers|https://f.wadicdn.com/product/69/063/1-product.jpg|I6-T-317|Stylizedd|purple|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-reach-i6-t-317-36096.html|89|113
ST574EL00UIT|Stylizedd Samsung Galaxy S6 Premium Slim Snap case cover Matte Finish - Convergence - Black|Mobile Cases & Covers|https://f.wadicdn.com/product/99/884/1-product.jpg|S6-S-106M|Stylizedd|black|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-premium-slim-snap-case-cover-matte-finish-convergence-black-48899.html|69|69
ST574EL04BKH|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Crop it  I6-T-316|Mobile Cases & Covers|https://f.wadicdn.com/product/59/063/1-product.jpg|I6-T-316|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-crop-it-i6-t-316-36095.html|89|89
AC774EL66BQN|Accessorize i6 Diary Nvrose|Mobile Cases & Covers|https://f.wadicdn.com/product/33/835/1-product.jpg|IPAC-DI-NVYROSE-I6|Accessorize|blue|https://en-ae.wadi.com/accessorize-i6-diary-nvrose-53833.html|53|53
ST574EL04AYT|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Geometric reflections  I6-T-16|Mobile Cases & Covers|https://f.wadicdn.com/product/59/753/1-product.jpg|I6-T-16|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-geometric-reflections-i6-t-16-35795.html|89|89
ST574EL00VRJ|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Calc - Black|Mobile Cases & Covers|https://f.wadicdn.com/product/99/794/1-product.jpg|S6E-S-70M|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-calc-black-49799.html|69|69
ST574EL04ARB|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Connect the dots - Red|Mobile Cases & Covers|https://f.wadicdn.com/product/59/553/1-product.jpg|I6-S-180|Stylizedd|red|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-connect-the-dots-red-35595.html|69|69
AC774EL67BQM|Accessorize i6 Diary London|Mobile Cases & Covers|https://f.wadicdn.com/product/23/835/1-product.jpg|IPAC-DI-LOVELDN-I6|Accessorize|multicolor|https://en-ae.wadi.com/accessorize-i6-diary-london-53832.html|53|53
ST574EL00VFV|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Ace of Hearts|Mobile Cases & Covers|https://f.wadicdn.com/product/99/494/1-product.jpg|S6E-S-82|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-ace-of-hearts-49499.html|69|69
ST574EL04AUX|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Lady Liberty - Blue|Mobile Cases & Covers|https://f.wadicdn.com/product/59/653/1-product.jpg|I6-S-217|Stylizedd|grey|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-lady-liberty-blue-35695.html|69|69
ST574EL04BGL|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - RetroBull  I6-T-216|Mobile Cases & Covers|https://f.wadicdn.com/product/59/953/1-product.jpg|I6-T-216|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-retrobull-i6-t-216-35995.html|89|89
ST574EL00VNN|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Gold Bar|Mobile Cases & Covers|https://f.wadicdn.com/product/99/694/1-product.jpg|S6E-S-267M|Stylizedd|gold|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-gold-bar-49699.html|69|69
ST574EL00VBZ|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Gloss Finish - Splash of Ittihad FC|Mobile Cases & Covers|https://f.wadicdn.com/product/99/394/1-product.jpg|S6E-S-28|Stylizedd|white|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-gloss-finish-splash-of-ittihad-fc-49399.html|69|69
ST574EL00VJR|Stylizedd  Samsung Galaxy S6 Edge Premium Slim Snap case cover Matte Finish - Cowhide Leather - Black|Mobile Cases & Covers|https://f.wadicdn.com/product/99/594/1-product.jpg|S6E-S-177M|Stylizedd|browns|https://en-ae.wadi.com/stylizedd-samsung-galaxy-s6-edge-premium-slim-snap-case-cover-matte-finish-cowhide-leather-black-49599.html|69|69
ST574EL05BCO|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Chief Longfeathers  I6-T-115|Mobile Cases & Covers|https://f.wadicdn.com/product/49/853/1-product.jpg|I6-T-115|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-chief-longfeathers-i6-t-115-35894.html|89|89
ST574EL01PXI|Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - Violet Prism|Mobile Cases & Covers|https://f.wadicdn.com/product/89/854/1-product.jpg|I5-S-258|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-violet-prism-45898.html|69|69
ST574EL01GWS|Stylizedd Apple iPhone 6 Premium Flip case cover - Pick a daisy|Mobile Cases & Covers|https://f.wadicdn.com/product/89/793/1-product.jpg|I6-F-130|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-flip-case-cover-pick-a-daisy-39798.html|89|89
ST574EL01JKC|Stylizedd Apple iPhone 6 Premium Flip case cover - Indian Bride|Mobile Cases & Covers|https://f.wadicdn.com/product/89/414/1-product.jpg|I6-F-5|Stylizedd|red|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-flip-case-cover-indian-bride-41498.html|89|89
FE796EL08UCT|Ferrari Leather Booktype case for iPhone 6, 458, Mobile Cases & Covers|Mobile Cases & Covers|https://f.wadicdn.com/product/19/531/1-product.jpg|458|Ferrari|red|https://en-ae.wadi.com/ferrari-leather-booktype-case-for-iphone-6-458-mobile-cases-covers-13591.html|141|160
ST574EL05ARA|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - Connect the dots - White|Mobile Cases & Covers|https://f.wadicdn.com/product/49/553/1-product.jpg|I6-S-179|Stylizedd|white|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-connect-the-dots-white-35594.html|69|69
ST574EL01PTM|Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - Street Fighter - Ken -White|Mobile Cases & Covers|https://f.wadicdn.com/product/89/754/1-product.jpg|I5-S-166|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-street-fighter-ken-white-45798.html|69|69
ST574EL05BGK|Stylizedd Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Linear Raindrops  I6-T-215|Mobile Cases & Covers|https://f.wadicdn.com/product/49/953/1-product.jpg|I6-T-215|Stylizedd|neutrals|https://en-ae.wadi.com/apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-linear-raindrops-i6-t-215-35994.html|89|89
ST574EL05AUW|Stylizedd iPhone 6 Premium Slim Snap case cover Gloss Finish - RetroBull|Mobile Cases & Covers|https://f.wadicdn.com/product/49/653/1-product.jpg|I6-S-216|Stylizedd|multicolor|https://en-ae.wadi.com/iphone-6-premium-slim-snap-case-cover-gloss-finish-retrobull-35694.html|69|69
ST574EL01QBE|Stylizedd Apple iPhone 5 5S Premium Slim Snap case cover Gloss Finish - City Lights|Mobile Cases & Covers|https://f.wadicdn.com/product/89/954/1-product.jpg|I5-S-61|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-gloss-finish-city-lights-45998.html|69|69
ST574EL04BRZ|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Poly Ape|Mobile Cases & Covers|https://f.wadicdn.com/product/59/263/1-product.jpg|I6-S-45|Stylizedd|prints|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-poly-ape-36295.html|69|69
ST574EL01QYG|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Curvy Blue|Mobile Cases & Covers|https://f.wadicdn.com/product/89/564/1-product.jpg|I6-S-289M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-curvy-blue-46598.html|69|69
ST574EL05BRY|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Leopard Skin|Mobile Cases & Covers|https://f.wadicdn.com/product/49/263/1-product.jpg|I6-S-44|Stylizedd|prints|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-leopard-skin-36294.html|69|69
ST574EL01QMS|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Fighting the Ultron|Mobile Cases & Covers|https://f.wadicdn.com/product/89/264/1-product.jpg|I5-S-305M|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-fighting-the-ultron-46298.html|69|69
ST574EL05BKG|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Feather Colors  I6-T-315|Mobile Cases & Covers|https://f.wadicdn.com/product/49/063/1-product.jpg|I6-T-315|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-feather-colors-i6-t-315-36094.html|89|89
ST574EL95AZC|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Splash of Al Ahli (UAE)  I6-T-25|Mobile Cases & Covers|https://f.wadicdn.com/product/40/853/1-product.jpg|I6-T-25|Stylizedd|red|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-splash-of-al-ahli-uae-i6-t-25-35804.html|89|89
ST574EL01QFA|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Evolution, really. - Blue|Mobile Cases & Covers|https://f.wadicdn.com/product/89/064/1-product.jpg|I5-S-120M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-evolution-really-blue-46098.html|69|69
ST574EL41APQ|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Grendizer - Black|Mobile Cases & Covers|https://f.wadicdn.com/product/85/553/1-product.jpg|I6-S-143|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-grendizer-black-35558.html|69|69
ST574EL01QIW|Stylizedd  Apple iPhone 5 5S Premium Slim Snap case cover Matte Finish - Dotty Skies|Mobile Cases & Covers|https://f.wadicdn.com/product/89/164/1-product.jpg|I5-S-214M|Stylizedd|orange|https://en-ae.wadi.com/stylizedd-apple-iphone-5-5s-premium-slim-snap-case-cover-matte-finish-dotty-skies-46198.html|69|69
ST574EL01QQO|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - CR7 Attack|Mobile Cases & Covers|https://f.wadicdn.com/product/89/364/1-product.jpg|I6-S-108M|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-cr7-attack-46398.html|69|69
ST574EL71BAA|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Hexarab  I6-T-49|Mobile Cases & Covers|https://f.wadicdn.com/product/82/853/1-product.jpg|I6-T-49|Stylizedd|orange|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-hexarab-i6-t-49-35828.html|89|89
ST574EL78AVX|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - Spidermark - Black|Mobile Cases & Covers|https://f.wadicdn.com/product/12/753/1-product.jpg|I6-S-243|Stylizedd|black|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-spidermark-black-35721.html|69|69
ST574EL01RFY|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Malhoos-Crazy|Mobile Cases & Covers|https://f.wadicdn.com/product/89/764/1-product.jpg|I6P-S-185M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-malhoos-crazy-46798.html|69|69
ST574EL43BBC|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Artic Camo  I6-T-77|Mobile Cases & Covers|https://f.wadicdn.com/product/65/853/1-product.jpg|I6-T-77|Stylizedd|grey|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-artic-camo-i6-t-77-35856.html|89|89
BE003EL00BMH|Beyzacases Iris Case for iPhone 6s Plus (Black)|Mobile Cases & Covers|https://f.wadicdn.com/product/99/217/1-product.jpg|BZ07469|Beyzacases|black|https://en-ae.wadi.com/beyzacases-iris-case-for-iphone-6s-plus-black-71299.html|154|154
ST574EL01RNQ|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Calc - White|Mobile Cases & Covers|https://f.wadicdn.com/product/89/964/1-product.jpg|I6P-S-71M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-calc-white-46998.html|69|69
ST574EL78BDP|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Grassy Grass  I6-T-142|Mobile Cases & Covers|https://f.wadicdn.com/product/12/953/1-product.jpg|I6-T-142|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-grassy-grass-i6-t-142-35921.html|89|89
ST574EL78BDP|Stylizedd  Apple iPhone 6 Premium Dual Layer Tough case cover Gloss Finish - Grassy Grass  I6-T-142|Mobile Cases & Covers|https://f.wadicdn.com/product/12/953/1-product.jpg|I6-T-142|Stylizedd|green|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-dual-layer-tough-case-cover-gloss-finish-grassy-grass-i6-t-142-35921.html|89|89
ST574EL54BTX|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - When words fail - Black tape|Mobile Cases & Covers|https://f.wadicdn.com/product/54/363/1-product.jpg|I6-S-95|Stylizedd|prints|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-when-words-fail-black-tape-36345.html|69|69
ST574EL01RJU|Stylizedd  Apple iPhone 6 Plus Premium Slim Snap case cover Matte Finish - Gold Rush|Mobile Cases & Covers|https://f.wadicdn.com/product/89/864/1-product.jpg|I6P-S-268M|Stylizedd|gold|https://en-ae.wadi.com/stylizedd-apple-iphone-6-plus-premium-slim-snap-case-cover-matte-finish-gold-rush-46898.html|69|69
BE003EL04BTV|Beyzacases Slide Case for IPhone 6 (Burgundy Pink)|Mobile Cases & Covers|https://f.wadicdn.com/product/59/417/1-product.jpg|BZ05410|Beyzacases|burgundy|https://en-ae.wadi.com/beyzacases-slide-case-for-iphone-6-burgundy-pink-71495.html|99|99
BE003EL14BLT|Beyzacases Feder Case for iPhone 6S (Yellow)|Mobile Cases & Covers|https://f.wadicdn.com/product/58/217/1-product.jpg|BZ07230|Beyzacases|yellow|https://en-ae.wadi.com/beyzacases-feder-case-for-iphone-6s-yellow-71285.html|138|138
ST574EL01RRM|Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Colorful Saudi|Mobile Cases & Covers|https://f.wadicdn.com/product/89/074/1-product.jpg|LG3-S-170M|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-colorful-saudi-47098.html|69|69
ST574EL01RCC|Stylizedd  Apple iPhone 6 Premium Slim Snap case cover Matte Finish - Queen of Diamonds|Mobile Cases & Covers|https://f.wadicdn.com/product/89/664/1-product.jpg|I6-S-90M|Stylizedd|white|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-matte-finish-queen-of-diamonds-46698.html|69|69
BE003EL15BLS|Beyzacases Feder Case For iPhone 6S (Dark Violet)|Mobile Cases & Covers|https://f.wadicdn.com/product/48/217/1-product.jpg|BZ07254|Beyzacases|red|https://en-ae.wadi.com/beyzacases-feder-case-for-iphone-6s-dark-violet-71284.html|138|138
BE003EL20BLN|Beyzacases Iris Case For iPhone 6S (Light Blue)|Mobile Cases & Covers|https://f.wadicdn.com/product/97/217/1-product.jpg|BZ07322|Beyzacases|blue|https://en-ae.wadi.com/beyzacases-iris-case-for-iphone-6s-light-blue-71279.html|138|138
ST574EL01SGW|Stylizedd Samsung Galaxy Note 4 Premium Slim Snap case cover Gloss Finish - Violet Prism|Mobile Cases & Covers|https://f.wadicdn.com/product/89/474/1-product.jpg|N4-S-258|Stylizedd|multicolor|https://en-ae.wadi.com/stylizedd-samsung-galaxy-note-4-premium-slim-snap-case-cover-gloss-finish-violet-prism-47498.html|69|69
ST574EL01RZE|Stylizedd LG G3 Premium Slim Snap case cover Matte Finish - Aqya stones|Mobile Cases & Covers|https://f.wadicdn.com/product/89/274/1-product.jpg|LG3-S-64M|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-lg-g3-premium-slim-snap-case-cover-matte-finish-aqya-stones-47298.html|69|69
ST574EL72AOL|Stylizedd Apple iPhone 6 Premium Slim Snap case cover Gloss Finish - WTF.|Mobile Cases & Covers|https://f.wadicdn.com/product/72/553/1-product.jpg|I6-S-302|Stylizedd|blue|https://en-ae.wadi.com/stylizedd-apple-iphone-6-premium-slim-snap-case-cover-gloss-finish-wtf-35527.html|69|69
